Wavelength	Mean	Std+	Std-
510	0.0432866	0.057815989	0.028757211
511	0.0442744	0.05902594	0.02952286
512	0.0454736	0.060460959	0.030486241
513	0.0467134	0.061954677	0.031472123
514	0.0480172	0.063528973	0.032505427
515	0.0494504	0.06524849	0.03365231
516	0.0510278	0.067168358	0.034887242
517	0.0526986	0.069206028	0.036191172
518	0.05445	0.071334283	0.037565717
519	0.0563492	0.07365294	0.03904546
520	0.058249	0.075962262	0.040535738
521	0.060114	0.078216842	0.042011158
522	0.0619372	0.080415871	0.043458529
523	0.063739	0.082587589	0.044890411
524	0.0655618	0.084782661	0.046340939
525	0.0674786	0.087084028	0.047873172
526	0.0693378	0.089321328	0.049354272
527	0.0711392	0.091501844	0.050776556
528	0.0728818	0.09363068	0.05213292
529	0.0745798	0.095670484	0.053489116
530	0.0761538	0.097566283	0.054741317
531	0.0775894	0.099305942	0.055872858
532	0.0789854	0.100983413	0.056987387
533	0.0803016	0.102575117	0.058028083
534	0.081558	0.104101713	0.059014287
535	0.0827582	0.105560077	0.059956323
536	0.0837768	0.106806434	0.060747166
537	0.08471	0.107951706	0.061468294
538	0.0856014	0.109046294	0.062156506
539	0.0864422	0.110085403	0.062798997
540	0.0872688	0.111110456	0.063427144
541	0.0880792	0.112119461	0.064038939
542	0.0888208	0.113045485	0.064596115
543	0.0895442	0.113957384	0.065131016
544	0.0902548	0.114854259	0.065655341
545	0.0909852	0.115753249	0.066217151
546	0.0916718	0.116601833	0.066741767
547	0.0923324	0.117424386	0.067240414
548	0.0929748	0.118233718	0.067715882
549	0.0935428	0.118946842	0.068138758
550	0.0940806	0.119619519	0.068541681
551	0.094594	0.120257872	0.068930128
552	0.0949396	0.120716345	0.069162855
553	0.0951586	0.121024611	0.069292589
554	0.0952614	0.121191623	0.069331177
555	0.095231	0.121181303	0.069280697
556	0.095108	0.121051699	0.069164301
557	0.094891	0.120814204	0.068967796
558	0.094525	0.120420604	0.068629396
559	0.094114	0.119957025	0.068270975
560	0.0936356	0.119409233	0.067861967
561	0.0930746	0.118760214	0.067388986
562	0.092399	0.117994536	0.066803464
563	0.091707	0.117191707	0.066222293
564	0.090974	0.116329014	0.065618986
565	0.0900388	0.115260595	0.064817005
566	0.089053	0.114123468	0.063982532
567	0.0880156	0.112916213	0.063114987
568	0.0869054	0.111607146	0.062203654
569	0.0857846	0.110280671	0.061288529
570	0.0846132	0.108897719	0.060328681
571	0.08337	0.107435863	0.059304137
572	0.0822614	0.106144779	0.058378021
573	0.0811556	0.104849987	0.057461213
574	0.080061	0.10355991	0.05656209
575	0.0790966	0.102408749	0.055784451
576	0.0781788	0.101322938	0.055034662
577	0.0772964	0.100282323	0.054310477
578	0.0764678	0.099297788	0.053637812
579	0.0757438	0.098470511	0.053017089
580	0.0750808	0.097702054	0.052459546
581	0.0744798	0.096972887	0.051986713
582	0.0738744	0.096263999	0.051484801
583	0.0732936	0.095593149	0.050994051
584	0.0727418	0.094961454	0.050522146
585	0.0722962	0.094421295	0.050171105
586	0.0718476	0.093884868	0.049810332
587	0.0714128	0.093370662	0.049454938
588	0.0710528	0.092951843	0.049153757
589	0.0707468	0.092603997	0.048889603
590	0.070472	0.092306091	0.048637909
591	0.0702318	0.092069385	0.048394215
592	0.070036	0.091834969	0.048237031
593	0.0698482	0.0916186	0.0480778
594	0.0696664	0.091424692	0.047908108
595	0.069535	0.091312101	0.047757899
596	0.069399	0.091164512	0.047633488
597	0.0692708	0.091017183	0.047524417
598	0.0691848	0.090954347	0.047415253
599	0.0690462	0.090819458	0.047272942
600	0.0688588	0.090635672	0.047081928
601	0.0686084	0.090400013	0.046816787
602	0.0684036	0.090162879	0.046644321
603	0.0681436	0.089872436	0.046414764
604	0.067813	0.089516555	0.046109445
605	0.0673944	0.089020848	0.045767952
606	0.0668856	0.088444125	0.045327075
607	0.0663284	0.087824138	0.044832662
608	0.0658292	0.087264099	0.044394301
609	0.0652936	0.086631494	0.043955706
610	0.0647352	0.085957313	0.043513087
611	0.0641636	0.085255357	0.043071843
612	0.0636542	0.084627515	0.042680885
613	0.0631354	0.083986081	0.042284719
614	0.0625978	0.083319493	0.041876107
615	0.0621526	0.082807715	0.041497485
616	0.0616892	0.082281672	0.041096728
617	0.0612362	0.081762699	0.040709701
618	0.0608962	0.081329882	0.040462518
619	0.0605854	0.080934162	0.040236638
620	0.0602866	0.080566543	0.040006657
621	0.059991	0.080232311	0.039749689
622	0.0597932	0.07998671	0.03959969
623	0.0596522	0.079809884	0.039494516
624	0.0595684	0.079708406	0.039428394
625	0.0595324	0.079667755	0.039397045
626	0.0595134	0.079627507	0.039399293
627	0.059518	0.079607793	0.039428207
628	0.0595858	0.079700727	0.039470873
