Wavelength	Mean	Std+	Std-
534	0.0652046	0.075428598	0.054980602
535	0.06599555	0.07632585	0.05566525
536	0.0666936	0.077125375	0.056261825
537	0.06735515	0.07788408	0.05682622
538	0.06801185	0.07863274	0.05739096
539	0.06860645	0.079310894	0.057902006
540	0.06919165	0.079981511	0.058401789
541	0.06977045	0.080648874	0.058892026
542	0.0702645	0.081238484	0.059290516
543	0.0707764	0.081838104	0.059714696
544	0.0713018	0.082445223	0.060158377
545	0.07184765	0.083071004	0.060624296
546	0.0723545	0.08365526	0.06105374
547	0.0728446	0.084221549	0.061467651
548	0.07333215	0.084784817	0.061879483
549	0.0737667	0.085288835	0.062244565
550	0.0741669	0.085754438	0.062579362
551	0.07453235	0.086181423	0.062883277
552	0.07479645	0.086491303	0.063101597
553	0.07499425	0.086725327	0.063263173
554	0.07512355	0.086879823	0.063367277
555	0.07513395	0.086894691	0.063373209
556	0.0750644	0.086818851	0.063309949
557	0.07491	0.086652333	0.063167667
558	0.0746145	0.08634022	0.06288878
559	0.07429425	0.085991223	0.062597277
560	0.07392085	0.085582308	0.062259392
561	0.07348	0.085100061	0.061859939
562	0.07300175	0.084567605	0.061435895
563	0.07247995	0.083985517	0.060974383
564	0.0719123	0.083352136	0.060472464
565	0.07127735	0.082644747	0.059909953
566	0.0705511	0.081839652	0.059262548
567	0.06978135	0.080984631	0.058578069
568	0.06901255	0.080122295	0.057902805
569	0.06818455	0.079190515	0.057178585
570	0.06731265	0.07821201	0.05641329
571	0.06639385	0.077186647	0.055601053
572	0.0655592	0.076251699	0.054866701
573	0.0647381	0.075326406	0.054149794
574	0.0639302	0.074411138	0.053449262
575	0.06316465	0.073546716	0.052782584
576	0.062454	0.072741227	0.052166773
577	0.06177545	0.071972659	0.051578241
578	0.0611242	0.071240765	0.051007635
579	0.06051785	0.070562577	0.050473123
580	0.059957	0.069933951	0.049980049
581	0.0594546	0.069367195	0.049542005
582	0.05898895	0.068836269	0.049141631
583	0.0585582	0.068342706	0.048773694
584	0.05816195	0.06788632	0.04843758
585	0.0578195	0.067494564	0.048144436
586	0.0574714	0.067098577	0.047844223
587	0.0571203	0.066700484	0.047540116
588	0.0567831	0.066317714	0.047248486
589	0.0564909	0.065998699	0.046983101
590	0.0562176	0.065703055	0.046732145
591	0.0559601	0.065422681	0.046497519
592	0.0558333	0.065269502	0.046397098
593	0.05570705	0.06512313	0.04629097
594	0.05557165	0.0649744	0.0461689
595	0.0554546	0.064843262	0.046065938
596	0.05532685	0.064703472	0.045950228
597	0.05519715	0.064563698	0.045830602
598	0.0550865	0.064445721	0.045727279
599	0.05496155	0.064308366	0.045614734
600	0.05479965	0.064132102	0.045467198
601	0.05457405	0.063891406	0.045256694
602	0.05434205	0.063635644	0.045048456
603	0.0540589	0.063326189	0.044791611
604	0.0537193	0.06295662	0.04448198
605	0.05337575	0.062565404	0.044186096
606	0.05301785	0.062152789	0.043882911
607	0.05263175	0.061707079	0.043556421
608	0.0521749	0.061190052	0.043159748
609	0.0516766	0.060624698	0.042728502
610	0.0511864	0.06006493	0.04230787
611	0.0507545	0.059564393	0.041944607
612	0.05028995	0.059033042	0.041546858
613	0.04982825	0.058501778	0.041154722
614	0.04937545	0.057976027	0.040774873
615	0.0489569	0.057489285	0.040424515
616	0.04856505	0.057041647	0.040088453
617	0.04820685	0.056635326	0.039778374
618	0.04792245	0.056297258	0.039547642
619	0.04764445	0.055975625	0.039313275
620	0.04738395	0.055676346	0.039091554
621	0.0471595	0.055415419	0.038903581
622	0.04705575	0.055282495	0.038829005
623	0.04694205	0.055144853	0.038739247
624	0.0467926	0.054977584	0.038607616
625	0.04668655	0.05486098	0.03851212
626	0.0466265	0.054795218	0.038457782
627	0.0465964	0.054761259	0.038431541
