Wavelength	Mean	Std+	Std-
509	0.02882755	0.035078079	0.022577021
510	0.0295162	0.03584974	0.02318266
511	0.0302485	0.036669489	0.023827511
512	0.0310082	0.037530457	0.024485943
513	0.03184155	0.038468014	0.025215086
514	0.0327385	0.039476423	0.026000577
515	0.0337023	0.040569178	0.026835422
516	0.034744	0.041764105	0.027723895
517	0.03584685	0.043039577	0.028654123
518	0.03701205	0.044398489	0.029625611
519	0.03825255	0.045851754	0.030653346
520	0.03950775	0.047317058	0.031698442
521	0.0407654	0.048776734	0.032754066
522	0.042121	0.050321296	0.033920704
523	0.0434184	0.051804206	0.035032594
524	0.0447039	0.05327818	0.03612962
525	0.04605685	0.054835766	0.037277934
526	0.04741	0.05640187	0.03841813
527	0.04874635	0.057956508	0.039536192
528	0.0500655	0.059501104	0.040629896
529	0.05134505	0.06099417	0.04169593
530	0.05256065	0.062401615	0.042719685
531	0.05370785	0.063716932	0.043698768
532	0.054877	0.06505254	0.04470146
533	0.0559934	0.066341072	0.045645728
534	0.057059	0.067582242	0.046535758
535	0.05803195	0.068727375	0.047336525
536	0.05896095	0.069803805	0.048118095
537	0.05986815	0.0708456	0.0488907
538	0.06076665	0.07187107	0.04966223
539	0.06159625	0.072835419	0.050357081
540	0.06240265	0.073781508	0.051023792
541	0.06318495	0.074706833	0.051663067
542	0.0638915	0.075553554	0.052229446
543	0.0646013	0.076392008	0.052810592
544	0.0653124	0.07722059	0.05340421
545	0.06603705	0.078050174	0.054023926
546	0.0666831	0.078800682	0.054565518
547	0.0672992	0.079521047	0.055077353
548	0.0679187	0.080244623	0.055592777
549	0.0685009	0.080922954	0.056078846
550	0.06904825	0.081556703	0.056539797
551	0.0695568	0.082140062	0.056973538
552	0.06994455	0.082588939	0.057300161
553	0.07027235	0.08296322	0.05758148
554	0.0705411	0.083263312	0.057818888
555	0.07071905	0.083448671	0.057989429
556	0.07080315	0.08352008	0.05808622
557	0.0708266	0.083521371	0.058131829
558	0.07078875	0.083458396	0.058119104
559	0.0706156	0.083261537	0.057969663
560	0.0703963	0.083008076	0.057784524
561	0.07014825	0.082711006	0.057585494
562	0.0698157	0.082301263	0.057330137
563	0.0694541	0.081854566	0.057053634
564	0.0690557	0.081363808	0.056747592
565	0.06855965	0.080764547	0.056354753
566	0.067994	0.080097552	0.055890448
567	0.06738425	0.079379961	0.055388539
568	0.0667425	0.078610154	0.054874846
569	0.06605175	0.077785282	0.054318218
570	0.06532675	0.076929592	0.053723908
571	0.06456745	0.076047729	0.053087171
572	0.06384775	0.075200583	0.052494917
573	0.06314225	0.074363948	0.051920552
574	0.06245405	0.073541625	0.051366475
575	0.061828	0.072781665	0.050874335
576	0.0612239	0.072058116	0.050389684
577	0.0606355	0.071361393	0.049909607
578	0.0600731	0.070704431	0.049441769
579	0.0595391	0.070084296	0.048993904
580	0.05903085	0.069491279	0.048570421
581	0.0585544	0.068929058	0.048179742
582	0.0581729	0.068463702	0.047882098
583	0.0578024	0.068008179	0.047596621
584	0.057439	0.06755915	0.04731885
585	0.0571048	0.06715338	0.04705622
586	0.05679405	0.066772598	0.046815502
587	0.0564874	0.066397041	0.046577759
588	0.0561597	0.066002993	0.046316407
589	0.0558832	0.065694995	0.046071405
590	0.05563045	0.065422797	0.045838103
591	0.05539875	0.065175984	0.045621516
592	0.05525615	0.064992335	0.045519965
593	0.0551293	0.0648271	0.0454315
594	0.05500965	0.06467545	0.04534385
595	0.05488365	0.064542343	0.045224957
596	0.0547727	0.06441741	0.04512799
597	0.0546808	0.064308516	0.045053084
598	0.05463145	0.064246098	0.045016802
599	0.0544765	0.064078821	0.044874179
600	0.0542935	0.063883732	0.044703268
601	0.0541197	0.063697655	0.044541745
602	0.05389405	0.063460945	0.044327155
603	0.05362905	0.063175081	0.044083019
604	0.05332615	0.062839434	0.043812866
605	0.05302755	0.062491657	0.043563443
606	0.05269585	0.062107974	0.043283726
607	0.0523418	0.061697819	0.042985781
608	0.05199445	0.061284814	0.042704086
609	0.0515896	0.060808811	0.042370389
610	0.0511654	0.060308546	0.042022254
611	0.0507496	0.059811144	0.041688056
612	0.0503314	0.059309565	0.041353235
613	0.0499362	0.058827858	0.041044542
614	0.04957085	0.058372681	0.040769019
615	0.04925255	0.057975465	0.040529635
616	0.0489164	0.057566064	0.040266736
617	0.0485818	0.057164122	0.039999478
618	0.04831255	0.056837148	0.039787952
619	0.04808665	0.056543148	0.039630152
620	0.04788265	0.05627205	0.03949325
621	0.0476936	0.056026722	0.039360478
622	0.0476226	0.055904854	0.039340346
623	0.04754085	0.055779516	0.039302184
624	0.04742315	0.055627172	0.039219128
625	0.04739615	0.055580721	0.039211579
626	0.04737495	0.055536341	0.039213559
627	0.04736155	0.05549855	0.03922455
628	0.04736895	0.05548845	0.03924945
629	0.04733595	0.05543934	0.03923256
630	0.04729495	0.055382498	0.039207402
631	0.04727155	0.0553425	0.0392006
632	0.0471882	0.055236964	0.039139436
633	0.04709475	0.055120182	0.039069318
634	0.04700055	0.055002465	0.038998635
635	0.04686325	0.054827583	0.038898917
636	0.046658	0.054583825	0.038732175
637	0.04638825	0.054273799	0.038502701
638	0.0460318	0.053870026	0.038193574
639	0.0456938	0.053478126	0.037909474
640	0.0453455	0.053076607	0.037614393
641	0.04494895	0.052635541	0.037262359
642	0.04448295	0.05211665	0.03684925
643	0.0440186	0.051598518	0.036438682
644	0.0435713	0.051097841	0.036044759
645	0.0431132	0.050579839	0.035646561
646	0.04263085	0.050044978	0.035216722
647	0.04213505	0.049503795	0.034766305
648	0.0416918	0.049018796	0.034364804
649	0.04128705	0.048580466	0.033993634
650	0.0409178	0.048181167	0.033654433
651	0.04059375	0.047825404	0.033362096
652	0.04030165	0.047495964	0.033107336
653	0.0400282	0.04717955	0.03287685
654	0.03976865	0.046869028	0.032668272
655	0.03935595	0.046422372	0.032289528
656	0.03887325	0.045911383	0.031835117
657	0.03835105	0.045361553	0.031340547
658	0.03781385	0.044753749	0.030873951
659	0.03733165	0.044198311	0.030464989
660	0.03685815	0.043652842	0.030063458
661	0.0363302	0.043058951	0.029601449
662	0.03579	0.042455115	0.029124885
663	0.03527375	0.041879788	0.028667712
664	0.03480375	0.041356807	0.028250693
665	0.03437165	0.040876825	0.027866475
666	0.033981	0.04044169	0.02752031
667	0.03363185	0.040052538	0.027211162
668	0.03333795	0.039730973	0.026944927
669	0.0330743	0.039444174	0.026704426
670	0.03285055	0.03920188	0.02649922
671	0.0327116	0.039053995	0.026369205
672	0.03258605	0.038915456	0.026256644
673	0.0324885	0.038808043	0.026168957
674	0.03243515	0.038752202	0.026118098
675	0.0324393	0.038754279	0.026124321
676	0.03244195	0.038760835	0.026123065
677	0.03244565	0.038774389	0.026116911
678	0.03256915	0.038902335	0.026235965
679	0.0327307	0.039080713	0.026380687
680	0.03295155	0.039326765	0.026576335
681	0.0333218	0.039726366	0.026917234
682	0.0338209	0.040273505	0.027368295
683	0.0344259	0.040936129	0.027915671
684	0.03517395	0.041751117	0.028596783
685	0.0362691	0.042934851	0.029603349
686	0.03758385	0.044387995	0.030779705
687	0.0390966	0.046097949	0.032095251
688	0.0408242	0.048053513	0.033594887
689	0.04284335	0.050329742	0.035356958
690	0.0451014	0.052875781	0.037327019
691	0.0477424	0.055862124	0.039622676
692	0.0507325	0.059262563	0.042202437
693	0.0540032	0.063008572	0.044997828
694	0.0576044	0.067164464	0.048044336
695	0.0615835	0.071760458	0.051406542
696	0.0657496	0.076574235	0.054924965
697	0.07014245	0.081649877	0.058635023
698	0.0747845	0.087042047	0.062526953
699	0.0796442	0.092691369	0.066597031
700	0.08469025	0.098563195	0.070817305
701	0.08989125	0.104625697	0.075156803
702	0.09517905	0.110779136	0.079578964
703	0.1004832	0.116937328	0.084029072
704	0.1058527	0.123142708	0.088562692
705	0.11127325	0.129408359	0.093138141
706	0.11673165	0.135711802	0.097751498
707	0.12222785	0.142049719	0.102405981
708	0.1277721	0.14843592	0.10710828
709	0.13333375	0.154830276	0.111837224
710	0.13891755	0.16123979	0.11659531
711	0.14457745	0.167722955	0.121431945
712	0.1502191	0.17417479	0.12626341
713	0.15583455	0.180584035	0.131085065
714	0.16144995	0.186964806	0.135935094
715	0.1667294	0.192910621	0.140548179
716	0.1721548	0.199056635	0.145252965
717	0.1778219	0.205546014	0.150097786
718	0.18388145	0.212588032	0.155174868
719	0.19028675	0.220009153	0.160564347
720	0.19651435	0.227177597	0.165851103
721	0.2024507	0.233807477	0.171093923
722	0.2079808	0.240044646	0.175916954
723	0.21359425	0.246443021	0.180745479
724	0.2192597	0.252999373	0.185520027
725	0.2248468	0.259402755	0.190290845
726	0.23035035	0.265696927	0.195003773
727	0.2358252	0.271953656	0.199696744
728	0.2411447	0.278101492	0.204187908
729	0.2463611	0.284132978	0.208589222
730	0.2514394	0.29000608	0.21287272
731	0.256612	0.295988015	0.217235985
732	0.26150405	0.301621549	0.221386551
733	0.26609125	0.306899403	0.225283097
734	0.27030315	0.311758201	0.228848099
735	0.27431595	0.316429929	0.232201971
736	0.2782307	0.320986901	0.235474499
737	0.2820636	0.325431222	0.238695978
738	0.28550205	0.329462495	0.241541605
739	0.28886715	0.33339676	0.24433754
740	0.29213835	0.337213781	0.247062919
741	0.29509435	0.340710444	0.249478256
742	0.2979167	0.344015485	0.251817915
743	0.3005958	0.347140144	0.254051456
744	0.3030572	0.350025496	0.256088904
745	0.30532175	0.352689581	0.257953919
746	0.30744995	0.355189971	0.259709929
747	0.30944245	0.357519555	0.261365345
748	0.31126425	0.359657152	0.262871348
749	0.3129638	0.361658094	0.264269506
750	0.3145386	0.363518063	0.265559137
751	0.31600555	0.365247095	0.266764005
752	0.31735845	0.366836526	0.267880374
753	0.31861965	0.3683125	0.2689268
754	0.31978815	0.369669554	0.269906746
755	0.3208789	0.370933692	0.270824108
756	0.3218403	0.371993704	0.271686896
757	0.3226445	0.372760828	0.272528172
758	0.3218235	0.371495843	0.272151157
759	0.3205102	0.3699938	0.2710266
760	0.31923715	0.369178704	0.269295596
761	0.32092	0.371120775	0.270719225
